id,observed_on_string,observed_on,time_observed_at,time_zone,created_at,image_url,tag_list,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,taxon_geoprivacy,coordinates_obscured,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
3096324,2016-05-04 5:35:07 PM GMT+03:00,2016-05-04,2016-05-04 14:35:07 UTC,Baghdad,2016-05-04 16:09:43 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/3572522/medium.jpeg,"",5,2,"Golan, IL",33.1273866667,35.803065,10,,,,10,,false,חבלבל השדה,Convolvulus arvensis,field bindweed,Plantae,53021,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Convolvulaceae,Convolvuloideae,,Convolvuleae,,Convolvulus,,Convolvulus arvensis,,,,
3202526,2016-05-18 8:01:42 AM GMT+03:00,2016-05-18,2016-05-18 05:01:42 UTC,Baghdad,2016-05-18 05:02:25 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/3706926/medium.jpeg,"",3,0,"Golan, IL",32.8007270136,35.7233344857,4,,,,4,open,false,Blepharopsis mendica,Blepharopsis mendica,Thistle Mantis,Insecta,84284,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Mantodea,Eumantodea,Hymenopoidea,Empusidae,Blepharodinae,,,,Blepharopsis,,Blepharopsis mendica,,,,
3202530,2016-05-18 8:03:28 AM GMT+03:00,2016-05-18,2016-05-18 05:03:28 UTC,Baghdad,2016-05-18 05:04:07 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/3706928/medium.jpeg,"",3,0,"Golan, IL",32.8007603116,35.7233246362,4,,,,4,open,false,Blepharopsis mendica,Blepharopsis mendica,Thistle Mantis,Insecta,84284,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Mantodea,Eumantodea,Hymenopoidea,Empusidae,Blepharodinae,,,,Blepharopsis,,Blepharopsis mendica,,,,
3538268,2016-06-28 12:15:26 PM GMT+03:00,2016-06-28,2016-06-28 09:15:26 UTC,Baghdad,2016-06-28 10:33:59 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/4123847/medium.jpeg,"",4,0,Migdal,32.8265419006,35.5131149292,,,,,,open,false,Thistle Mantis,Blepharopsis mendica,Thistle Mantis,Insecta,84284,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Mantodea,Eumantodea,Hymenopoidea,Empusidae,Blepharodinae,,,,Blepharopsis,,Blepharopsis mendica,,,,
3719992,Fri Jul 22 2016 11:54:00 GMT+0300 (GMT+3),2016-07-22,2016-07-22 08:54:00 UTC,Baghdad,2016-07-22 11:03:40 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/4323506/medium.jpg,,1,0,"32.774422, 35.702620, , , ",32.774422,35.70262,5,,,,5,,false,Field Bindweed,Convolvulus arvensis,field bindweed,Plantae,53021,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Convolvulaceae,Convolvuloideae,,Convolvuleae,,Convolvulus,,Convolvulus arvensis,,,,
4016628,2016-09-02 13:00,2016-09-02,2016-09-02 13:00:00 UTC,UTC,2016-09-02 10:25:09 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/4744650/medium.jpeg,,2,0,"Golan, IL",32.7973329765,35.6605943379,,,,,,,false,Jimson Weed,Datura stramonium,jimsonweed,Plantae,55854,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Solanaceae,Solanoideae,,Datureae,,Datura,,Datura stramonium,,,,
4070051,2016-09-09 9:36:43 לפנה״צ GMT+03:00,2016-09-09,2016-09-09 06:36:43 UTC,Baghdad,2016-09-09 06:37:23 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/4824742/medium.jpeg,,1,0,"Golan, IL",33.09878512,35.76323435,11,,,,11,,false,Field Bindweed,Convolvulus arvensis,field bindweed,Plantae,53021,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Convolvulaceae,Convolvuloideae,,Convolvuleae,,Convolvulus,,Convolvulus arvensis,,,,
4554412,2016-04-05 9:11:02 AM GMT+03:00,2016-04-05,2016-04-05 06:11:02 UTC,Baghdad,2016-11-13 11:30:08 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/5507058/medium.jpeg,"",2,0,"Golan, IL",32.784122467,35.6882972717,,,,,,open,false,Thistle Mantis,Blepharopsis mendica,Thistle Mantis,Insecta,84284,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Mantodea,Eumantodea,Hymenopoidea,Empusidae,Blepharodinae,,,,Blepharopsis,,Blepharopsis mendica,,,,
4640234,Sat Nov 26 2016 14:45:18 GMT+0200 (GMT+2),2016-11-26,2016-11-26 12:45:18 UTC,Pretoria,2016-11-26 12:50:32 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/5616857/medium.jpg,"",3,1,"Golan, IL",32.85218,35.75243,,,,,,,false,Flower Crab Spiders,Thomisus,Flower Crab Spiders,Arachnida,59282,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,Thomisinae,,Thomisini,,Thomisus,,,,,,
4777653,2016-12-15 11:21:20 AM GMT+02:00,2016-12-15,2016-12-15 09:21:20 UTC,Pretoria,2016-12-15 09:22:35 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/5819324/medium.jpeg,"",2,0,"Golan, IL",32.9547233582,35.7538871765,,,,,,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4777747,Thu Dec 15 2016 12:32:33 GMT+0200 (GMT+2),2016-12-15,2016-12-15 10:32:33 UTC,Pretoria,2016-12-15 10:36:39 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/5819489/medium.jpg,"",3,0,"808, , , ",32.954842,35.753905,5,,,,5,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4883559,2017/01/01 5:01 PM IST,2017-01-01,2017-01-01 15:01:00 UTC,Jerusalem,2017-01-02 20:39:24 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/5937583/medium.jpeg,"",3,0,"Jerusalem, Israel",31.7885761018,35.153439045,31,,,,31,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4894463,2017-01-03 2:40:50 PM GMT+02:00,2017-01-03,2017-01-03 12:40:50 UTC,Pretoria,2017-01-04 19:50:53 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/5953449/medium.jpeg,"",3,0,"Golan, IL",32.8349990845,35.7969436646,,,,,,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4906724,2017-01-07 10:04:55 AM GMT+02:00,2017-01-07,2017-01-07 08:04:55 UTC,Pretoria,2017-01-07 08:06:41 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/5972044/medium.jpeg,"",2,0,"Golan, IL",32.76093682,35.73226559,4,,,,4,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4914905,2017-01-06 3:20:48 PM GMT+02:00,2017-01-06,2017-01-06 13:20:48 UTC,Pretoria,2017-01-08 22:21:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/5983841/medium.jpeg,"",3,0,"Golan, IL",32.986566,35.69603,,,,,,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4922628,2017-01-10 8:49:20 לפנה״צ GMT+02:00,2017-01-10,2017-01-10 06:49:20 UTC,Pretoria,2017-01-10 06:53:22 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/5997009/medium.jpeg,"",2,0,"Golan, IL",32.8362835,35.7944142,2400,,,,2400,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4923301,2017-01-10 8:57:32 לפנה״צ GMT+02:00,2017-01-10,2017-01-10 06:57:32 UTC,Pretoria,2017-01-10 14:55:30 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/5998064/medium.jpeg,"",2,0,"Golan, IL",32.83486879,35.79699286,9,,,,9,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4932366,2017-01-12 1:33:04 אחה״צ GMT+02:00,2017-01-12,2017-01-12 11:33:04 UTC,Pretoria,2017-01-12 11:33:38 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6012124/medium.jpeg,"",2,0,"Golan, IL",32.8958702087,35.6548233032,,,,,,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4932401,2017-01-12 2:33:59 אחה״צ GMT+02:00,2017-01-12,2017-01-12 12:33:59 UTC,Africa/Johannesburg,2017-01-12 12:35:03 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6012219/medium.jpeg,,2,0,"Golan, IL",32.9025421143,35.6377944946,,,,,,,false,sweet acacia,Vachellia farnesiana,Sweet acacia,Plantae,79472,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Mimosoideae,,,,Vachellia,,Vachellia farnesiana,,,,
4932524,2017-01-12 3:13:18 אחה״צ GMT+02:00,2017-01-12,2017-01-12 13:13:18 UTC,Pretoria,2017-01-12 13:14:10 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6012340/medium.jpeg,"",3,0,"Golan, IL",32.9115409851,35.6322746277,,,,,,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4943621,2017-01-14 10:41:08 לפנה״צ GMT+02:00,2017-01-14,2017-01-14 08:41:08 UTC,Pretoria,2017-01-14 16:41:52 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6027658/medium.jpeg,"",3,0,"Golan, IL",32.7689819336,35.7389831543,,,,,,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4944238,2017-01-14 00:00,2017-01-14,2017-01-14 00:00:00 UTC,UTC,2017-01-14 19:54:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6028398/medium.jpeg,"",3,0,"Golan, IL",32.8400346715,35.7992967304,,,,,,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4949615,2017-01-15 09:00,2017-01-15,2017-01-15 09:00:00 UTC,UTC,2017-01-15 17:45:50 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6036974/medium.jpeg,"",2,0,"Golan, IL",32.8350586726,35.7939752278,,,,,,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4965757,Wed Jan 18 2017 11:07:40 GMT+0200 (GMT+2),2017-01-18,2017-01-18 09:07:40 UTC,Pretoria,2017-01-18 09:08:23 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6058841/medium.jpg,"",3,0,"32.933199, 35.764393, , , ",32.933199,35.764393,5,,,,5,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4983044,2017-01-21 2:15:38 PM GMT+02:00,2017-01-21,2017-01-21 12:15:38 UTC,Pretoria,2017-01-21 12:16:50 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6085936/medium.jpeg,"",2,0,"HaZafon, IL",33.14208944,35.66877436,10,,,,10,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4983539,2017-01-21 18:00,2017-01-21,2017-01-21 16:00:00 UTC,Jerusalem,2017-01-21 16:48:19 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6086786/medium.jpeg,"",2,0,"Golan, IL",33.0007748747,35.782903069,,,,,,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4988579,2017-01-22 12:57:33 אחה״צ GMT+02:00,2017-01-22,2017-01-22 10:57:33 UTC,Pretoria,2017-01-22 10:59:39 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6095010/medium.jpeg,"",2,0,"HaZafon, IL",32.8712539673,35.6509208679,,,,,,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4988581,2017-01-22 12:58:56 אחה״צ GMT+02:00,2017-01-22,2017-01-22 10:58:56 UTC,Pretoria,2017-01-22 10:59:41 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6095014/medium.jpeg,"",2,0,"HaZafon, IL",32.8712730408,35.6509284973,,,,,,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
4988596,2017-01-22 1:03:58 אחה״צ GMT+02:00,2017-01-22,2017-01-22 11:03:58 UTC,Pretoria,2017-01-22 11:04:56 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6095038/medium.jpeg,"",2,0,"HaZafon, IL",32.8654441833,35.6510658264,,,,,,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
5008775,2017-01-26 4:23:26 PM GMT+02:00,2017-01-26,2017-01-26 14:23:26 UTC,Pretoria,2017-01-26 14:24:48 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6124827/medium.jpg,"",3,0,"Golan, IL",32.7694462603,35.7359679964,4,,,,4,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
5027458,2017-01-30 10:03:31 לפנה״צ GMT+02:00,2017-01-30,2017-01-30 08:03:31 UTC,Pretoria,2017-01-30 09:27:02 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6154207/medium.jpeg,"",4,0,"Golan, IL",32.8003311157,35.6847381592,,,,,,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
5046957,2017-02-03 11:51:39 לפנה״צ GMT+02:00,2017-02-03,2017-02-03 09:51:39 UTC,Pretoria,2017-02-03 16:10:13 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6184623/medium.jpeg,"",5,0,"Golan, IL",32.7717208862,35.6666412354,,,,,,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
5057886,2017-02-05 3:46:05 PM GMT+02:00,2017-02-05,2017-02-05 13:46:05 UTC,Pretoria,2017-02-05 19:00:25 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6202576/medium.jpeg,"",5,0,"Golan, IL",32.8686645238,35.7424713013,10,,,,10,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
5067753,2017-02-07 9:25:29 AM GMT+02:00,2017-02-07,2017-02-07 07:25:29 UTC,Pretoria,2017-02-07 07:26:09 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6218130/medium.jpg,"",5,0,"Golan, IL",32.7681259,35.7390624,2094,,,,2094,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
5073778,Tue Feb 07 2017 09:52:17 GMT+0200 (GMT+2),2017-02-07,2017-02-07 07:52:17 UTC,Pretoria,2017-02-08 14:12:39 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6227827/medium.jpg,"",2,0,"32.834066, 35.796615, , , ",32.834066,35.796615,298,,,,298,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
5078453,2017-02-03 5:10:47 PM GMT+02:00,2017-02-03,2017-02-03 13:10:47 UTC,Pretoria,2017-02-09 07:36:15 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6235667/medium.jpeg,"",3,0,דוכיפת 23 שלומי,33.0781431,35.1507265,20,,,,20,,false,Strauß-Narzisse,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
5078774,2017-02-09 1:54:48 אחה״צ GMT+02:00,2017-02-09,2017-02-09 11:54:48 UTC,Pretoria,2017-02-09 11:55:33 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6236173/medium.jpeg,"",4,0,"Golan, IL",32.7988624573,35.6886863708,,,,,,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
5083838,2017-02-10 1:00:48 PM GMT+02:00,2017-02-10,2017-02-10 11:00:48 UTC,Pretoria,2017-02-10 11:38:30 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6243895/medium.jpeg,"",4,0,Israel,33.2653014,35.5837379,4000,,,,4000,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
5088698,2017-02-11 10:55:35 AM GMT+02:00,2017-02-11,2017-02-11 08:55:35 UTC,Pretoria,2017-02-11 08:56:31 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6251194/medium.jpeg,"",4,0,"Golan, IL",32.8479787582,35.8004706725,1032,,,,1032,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
5088720,2017-02-11 11:08:54 AM GMT+02:00,2017-02-11,2017-02-11 09:08:54 UTC,Pretoria,2017-02-11 09:09:59 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6251223/medium.jpeg,"",2,0,"Golan, IL",32.83414327,35.79301245,5,,,,5,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
5088824,2017-02-11 9:35:04 לפנה״צ GMT+02:00,2017-02-11,2017-02-11 07:35:04 UTC,Pretoria,2017-02-11 10:44:44 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6251369/medium.jpeg,"",3,0,"Golan, IL",32.89116488,35.68143187,7,,,,7,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
5089602,2017-02-11,2017-02-11,,Jerusalem,2017-02-11 16:54:38 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6252432/medium.jpeg,"",3,0,"Golan, IL",33.14218,35.683862,55,,,,55,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
5089622,2017-02-11,2017-02-11,,Jerusalem,2017-02-11 16:57:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6252483/medium.jpeg,"",3,0,"Golan, IL",33.14133,35.682902,27,,,,27,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
5089661,2017-02-11,2017-02-11,,Jerusalem,2017-02-11 17:04:40 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6252517/medium.jpeg,"",3,0,"Golan, IL",33.141348,35.681271,27,,,,27,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
5097155,2017-02-12 8:26:18 AM GMT+02:00,2017-02-12,2017-02-12 06:26:18 UTC,Pretoria,2017-02-12 19:03:09 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6263932/medium.jpeg,"",4,0,"Golan, IL",32.90363256,35.6466875,9,,,,9,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
5100108,2017-02-13 11:00,2017-02-13,2017-02-13 11:00:00 UTC,UTC,2017-02-13 02:19:14 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6268870/medium.jpeg,"",2,0,"Golan, IL",32.8355634968,35.7957776722,,,,,,,false,Bunch-flowered Daffodil,Narcissus tazetta,Bunch-flowered Daffodil,Plantae,56027,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Asparagales,,,Amaryllidaceae,Amaryllidoideae,,Narcisseae,,Narcissus,,Narcissus tazetta,,,,
5147513,2017-02-17 5:13:31 אחה״צ GMT+02:00,2017-02-17,2017-02-17 15:13:31 UTC,Pretoria,2017-02-21 14:01:18 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6340263/medium.jpeg,"",3,0,"Golan, IL",32.7607040405,35.7331466675,,,,,,,false,poppy anemone,Anemone coronaria,poppy anemone,Plantae,244745,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Anemoneae,,Anemone,,Anemone coronaria,,,,
5174735,2017-02-25 12:15:47 אחה״צ GMT+02:00,2017-02-25,2017-02-25 10:15:47 UTC,Africa/Johannesburg,2017-02-25 13:12:07 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6380891/medium.jpeg,"",2,0,"Golan, IL",33.05167,35.849193,55,,,,55,,false,Gagea chlorantha,Gagea chlorantha,Green-flowered Gagea,Plantae,496084,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Liliaceae,Lilioideae,,Lilieae,,Gagea,,Gagea chlorantha,,,,
5199027,2017-02-27 2:25:09 PM GMT+02:00,2017-02-27,2017-02-27 12:25:09 UTC,Africa/Johannesburg,2017-02-28 18:20:48 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/6422860/medium.jpeg,,1,0,"Golan, IL",33.1298713684,35.7692604065,,,,,,,false,Gagea chlorantha,Gagea chlorantha,Green-flowered Gagea,Plantae,496084,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Liliaceae,Lilioideae,,Lilieae,,Gagea,,Gagea chlorantha,,,,
